timestamp,equipment_id,equipment_type,severity,message,facility,operator
2025-05-01T06:12:51.441422,heat_exchanger_02,heat_exchanger,ERROR,heat_exchanger_02: Thermal Stress detected during routine check,Plant_B,Robert Hudson
2025-05-01T07:12:51.441422,turbine_04,turbine,INFO,turbine_04: Scheduled inspection - no issues found,Plant_C,Thomas Campos
2025-05-01T07:12:51.441422,compressor_04,compressor,INFO,compressor_04: Operating within normal parameters,Plant_C,Nicholas Williams
2025-05-01T07:12:51.441422,compressor_03,compressor,INFO,compressor_03: Scheduled inspection - no issues found,Plant_C,Elizabeth Holden
2025-05-01T07:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Operating within normal parameters,Plant_C,Jonathan Farrell
2025-05-01T07:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Operating within normal parameters,Plant_A,Gerald Adams
2025-05-01T07:12:51.441422,turbine_03,turbine,INFO,turbine_03: Scheduled inspection - no issues found,Plant_C,Kimberly Johnson
2025-05-01T08:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Routine maintenance completed successfully,Plant_C,Christine Becker
2025-05-01T08:12:51.441422,pump_02,pump,INFO,pump_02: Performance metrics nominal,Plant_B,Brandon Harmon
2025-05-01T08:12:51.441422,compressor_01,compressor,INFO,compressor_01: Operating within normal parameters,Plant_B,Eric Taylor
2025-05-01T08:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Routine maintenance completed successfully,Plant_A,Kelly Ballard
2025-05-01T08:12:51.441422,motor_04,motor,INFO,motor_04: Scheduled inspection - no issues found,Plant_B,Jeffrey Rodriguez
2025-05-01T09:12:51.441422,compressor_03,compressor,INFO,compressor_03: Performance metrics nominal,Plant_A,Dustin Miller
2025-05-01T09:12:51.441422,pump_03,pump,INFO,pump_03: Routine maintenance completed successfully,Plant_C,William Davidson
2025-05-01T09:12:51.441422,motor_02,motor,INFO,motor_02: Routine maintenance completed successfully,Plant_B,Jeffrey Martin
2025-05-01T09:12:51.441422,motor_02,motor,INFO,motor_02: Scheduled inspection - no issues found,Plant_C,Robert Ward
2025-05-01T09:12:51.441422,compressor_01,compressor,INFO,compressor_01: Scheduled inspection - no issues found,Plant_C,Colton Harris
2025-05-01T09:12:51.441422,compressor_05,compressor,INFO,compressor_05: Routine maintenance completed successfully,Plant_B,Scott Gonzales
2025-05-01T09:12:51.441422,turbine_03,turbine,WARNING,turbine_03: Lubrication Issue detected during routine check,Plant_A,Karen Reilly
2025-05-01T09:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Scheduled inspection - no issues found,Plant_A,Kevin Dunn
2025-05-01T09:12:51.441422,turbine_02,turbine,INFO,turbine_02: Operating within normal parameters,Plant_A,Stephanie Edwards
2025-05-01T09:12:51.441422,compressor_04,compressor,INFO,compressor_04: Performance metrics nominal,Plant_B,Sarah Leblanc MD
2025-05-01T10:12:51.441422,motor_02,motor,ERROR,motor_02: Bearing Failure detected during routine check,Plant_B,Courtney Cooper
2025-05-01T10:12:51.441422,compressor_05,compressor,WARNING,compressor_05: Cooling Issue detected during routine check,Plant_B,Kelly King
2025-05-01T10:12:51.441422,motor_05,motor,INFO,motor_05: Performance metrics nominal,Plant_B,Evelyn Archer
2025-05-01T10:12:51.441422,motor_01,motor,INFO,motor_01: Performance metrics nominal,Plant_C,David Proctor
2025-05-01T10:12:51.441422,motor_01,motor,INFO,motor_01: Scheduled inspection - no issues found,Plant_A,Cassandra Shepherd
2025-05-01T11:12:51.441422,compressor_03,compressor,INFO,compressor_03: Routine maintenance completed successfully,Plant_B,Cynthia Mckee
2025-05-01T11:12:51.441422,compressor_05,compressor,INFO,compressor_05: Performance metrics nominal,Plant_C,Danielle Lewis
2025-05-01T11:12:51.441422,turbine_01,turbine,INFO,turbine_01: Scheduled inspection - no issues found,Plant_C,Traci Boyd
2025-05-01T11:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Performance metrics nominal,Plant_C,Darrell Merritt
2025-05-01T12:12:51.441422,turbine_04,turbine,INFO,turbine_04: Performance metrics nominal,Plant_B,Christopher Jackson
2025-05-01T12:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Scheduled inspection - no issues found,Plant_C,Ricardo Preston
2025-05-01T12:12:51.441422,turbine_03,turbine,INFO,turbine_03: Scheduled inspection - no issues found,Plant_C,Robert Rasmussen
2025-05-01T12:12:51.441422,turbine_05,turbine,INFO,turbine_05: Scheduled inspection - no issues found,Plant_C,Karen Perkins
2025-05-01T12:12:51.441422,compressor_02,compressor,INFO,compressor_02: Performance metrics nominal,Plant_C,Darlene Cannon
2025-05-01T12:12:51.441422,motor_05,motor,INFO,motor_05: Routine maintenance completed successfully,Plant_B,Justin Walker
2025-05-01T13:12:51.441422,turbine_05,turbine,INFO,turbine_05: Scheduled inspection - no issues found,Plant_A,Tara Costa
2025-05-01T13:12:51.441422,pump_03,pump,INFO,pump_03: Operating within normal parameters,Plant_C,Kathleen Nelson
2025-05-01T13:12:51.441422,pump_02,pump,INFO,pump_02: Operating within normal parameters,Plant_A,Kelly Vasquez
2025-05-01T14:12:51.441422,turbine_03,turbine,WARNING,turbine_03: Balance Problem detected during routine check,Plant_A,George Gonzalez
2025-05-01T14:12:51.441422,heat_exchanger_04,heat_exchanger,WARNING,heat_exchanger_04: Corrosion detected during routine check,Plant_C,Anne Edwards
2025-05-01T14:12:51.441422,turbine_01,turbine,INFO,turbine_01: Routine maintenance completed successfully,Plant_B,Jessica Yates
2025-05-01T15:12:51.441422,pump_04,pump,INFO,pump_04: Operating within normal parameters,Plant_B,Andrew Parker
2025-05-01T15:12:51.441422,turbine_04,turbine,WARNING,turbine_04: Balance Problem detected during routine check,Plant_B,Brittany Holt
2025-05-01T15:12:51.441422,turbine_01,turbine,ERROR,turbine_01: Lubrication Issue detected during routine check,Plant_A,Rachel Craig
2025-05-01T15:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Routine maintenance completed successfully,Plant_C,Christine Garcia
2025-05-01T15:12:51.441422,turbine_02,turbine,INFO,turbine_02: Performance metrics nominal,Plant_C,Scott Soto
2025-05-01T16:12:51.441422,pump_04,pump,INFO,pump_04: Routine maintenance completed successfully,Plant_B,Jordan King
2025-05-01T16:12:51.441422,compressor_05,compressor,INFO,compressor_05: Scheduled inspection - no issues found,Plant_A,Kendra Foster
2025-05-01T16:12:51.441422,turbine_03,turbine,INFO,turbine_03: Operating within normal parameters,Plant_A,Karen Simmons
2025-05-01T16:12:51.441422,turbine_04,turbine,INFO,turbine_04: Performance metrics nominal,Plant_A,Christie Smith
2025-05-01T16:12:51.441422,motor_03,motor,WARNING,motor_03: Voltage Fluctuation detected during routine check,Plant_A,David Hudson
2025-05-01T16:12:51.441422,motor_02,motor,INFO,motor_02: Performance metrics nominal,Plant_C,Amy Rogers
2025-05-01T16:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Operating within normal parameters,Plant_B,Mallory Moore
2025-05-01T16:12:51.441422,pump_05,pump,INFO,pump_05: Scheduled inspection - no issues found,Plant_C,Justin Goodwin Jr.
2025-05-01T17:12:51.441422,motor_03,motor,INFO,motor_03: Performance metrics nominal,Plant_B,Andrew Lambert
2025-05-01T17:12:51.441422,compressor_02,compressor,INFO,compressor_02: Operating within normal parameters,Plant_B,Shari Santos
2025-05-01T17:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Routine maintenance completed successfully,Plant_C,Aaron Torres
2025-05-01T17:12:51.441422,motor_02,motor,INFO,motor_02: Operating within normal parameters,Plant_B,Elizabeth Miller
2025-05-01T18:12:51.441422,motor_01,motor,INFO,motor_01: Scheduled inspection - no issues found,Plant_C,Paul Diaz
2025-05-01T18:12:51.441422,compressor_03,compressor,INFO,compressor_03: Routine maintenance completed successfully,Plant_A,Adam Campbell
2025-05-01T18:12:51.441422,turbine_02,turbine,INFO,turbine_02: Scheduled inspection - no issues found,Plant_B,Scott Hawkins
2025-05-01T18:12:51.441422,turbine_05,turbine,INFO,turbine_05: Scheduled inspection - no issues found,Plant_B,Nicholas Potter
2025-05-01T18:12:51.441422,turbine_04,turbine,INFO,turbine_04: Scheduled inspection - no issues found,Plant_B,Kelsey Bruce
2025-05-01T19:12:51.441422,compressor_03,compressor,INFO,compressor_03: Operating within normal parameters,Plant_A,Cheryl Brown
2025-05-01T19:12:51.441422,pump_05,pump,INFO,pump_05: Scheduled inspection - no issues found,Plant_A,Meghan Watson
2025-05-01T19:12:51.441422,compressor_05,compressor,INFO,compressor_05: Performance metrics nominal,Plant_C,Lynn Patterson
2025-05-01T19:12:51.441422,turbine_05,turbine,INFO,turbine_05: Performance metrics nominal,Plant_A,Ryan Williams
2025-05-01T19:12:51.441422,compressor_04,compressor,WARNING,"compressor_04: System pressure dropped to 24.2 PSI, investigating cause",Plant_A,Bradley Acosta
2025-05-01T19:12:51.441422,compressor_05,compressor,INFO,compressor_05: Performance metrics nominal,Plant_B,Chad Lewis
2025-05-01T20:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Scheduled inspection - no issues found,Plant_B,Henry Douglas
2025-05-01T20:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Routine maintenance completed successfully,Plant_B,Katrina Wright
2025-05-01T20:12:51.441422,turbine_01,turbine,INFO,turbine_01: Routine maintenance completed successfully,Plant_B,Mr. Stephen Shaw III
2025-05-01T20:12:51.441422,pump_03,pump,INFO,pump_03: Performance metrics nominal,Plant_A,Angelica Wilson
2025-05-01T20:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Performance metrics nominal,Plant_B,Anthony Page
2025-05-01T20:12:51.441422,turbine_03,turbine,INFO,turbine_03: Scheduled inspection - no issues found,Plant_A,Tara Chapman
2025-05-01T20:12:51.441422,compressor_02,compressor,INFO,compressor_02: Operating within normal parameters,Plant_C,Shannon Leonard
2025-05-01T20:12:51.441422,turbine_05,turbine,INFO,turbine_05: Scheduled inspection - no issues found,Plant_C,Kayla Hanson
2025-05-01T21:12:51.441422,compressor_01,compressor,INFO,compressor_01: Routine maintenance completed successfully,Plant_C,Joshua Johnson
2025-05-01T21:12:51.441422,turbine_04,turbine,INFO,turbine_04: Operating within normal parameters,Plant_A,Mark Taylor
2025-05-01T21:12:51.441422,motor_02,motor,WARNING,motor_02: Winding Insulation detected during routine check,Plant_C,Mr. Matthew Evans
2025-05-01T21:12:51.441422,pump_02,pump,INFO,pump_02: Routine maintenance completed successfully,Plant_C,Paul Washington
2025-05-01T21:12:51.441422,turbine_03,turbine,INFO,turbine_03: Scheduled inspection - no issues found,Plant_A,Kevin Phillips
2025-05-01T21:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Performance metrics nominal,Plant_B,Susan White
2025-05-01T21:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Performance metrics nominal,Plant_B,Ivan Young
2025-05-01T21:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Routine maintenance completed successfully,Plant_C,Brandon Rice
2025-05-01T22:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Routine maintenance completed successfully,Plant_B,Kimberly Torres
2025-05-01T22:12:51.441422,pump_02,pump,INFO,pump_02: Operating within normal parameters,Plant_A,Cory Garza
2025-05-01T22:12:51.441422,pump_01,pump,WARNING,pump_01: Cavitation detected during routine check,Plant_C,Matthew Wyatt
2025-05-01T22:12:51.441422,motor_05,motor,INFO,motor_05: Scheduled inspection - no issues found,Plant_B,Brendan Jones
2025-05-01T23:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Performance metrics nominal,Plant_B,Brian Baker
2025-05-01T23:12:51.441422,compressor_04,compressor,ERROR,compressor_04: Oil level decreased by 1.1L in last 24h cycle,Plant_A,Pamela Ramirez
2025-05-01T23:12:51.441422,compressor_04,compressor,INFO,compressor_04: Performance metrics nominal,Plant_A,Michael Donaldson
2025-05-01T23:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Performance metrics nominal,Plant_B,Christopher Allen
2025-05-01T23:12:51.441422,turbine_03,turbine,INFO,turbine_03: Performance metrics nominal,Plant_C,Caroline Nicholson
2025-05-01T23:12:51.441422,pump_02,pump,INFO,pump_02: Scheduled inspection - no issues found,Plant_B,Jesse White
2025-05-02T00:12:51.441422,pump_04,pump,INFO,pump_04: Scheduled inspection - no issues found,Plant_B,James Spence
2025-05-02T00:12:51.441422,compressor_04,compressor,INFO,compressor_04: Operating within normal parameters,Plant_C,Wendy Moreno
2025-05-02T00:12:51.441422,turbine_05,turbine,WARNING,"turbine_05: Vibration levels elevated to 10.4Hz, potential bearing wear detected",Plant_A,Denise Kirby
2025-05-02T00:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Performance metrics nominal,Plant_B,Scott Ponce
2025-05-02T01:12:51.441422,compressor_04,compressor,INFO,compressor_04: Operating within normal parameters,Plant_B,Zachary Black
2025-05-02T01:12:51.441422,heat_exchanger_05,heat_exchanger,WARNING,heat_exchanger_05: Corrosion detected during routine check,Plant_A,Dr. Gary Jackson
2025-05-02T01:12:51.441422,pump_01,pump,INFO,pump_01: Routine maintenance completed successfully,Plant_A,Shaun Parsons
2025-05-02T01:12:51.441422,heat_exchanger_04,heat_exchanger,ERROR,heat_exchanger_04: Fouling detected during routine check,Plant_C,Amy Anderson
2025-05-02T01:12:51.441422,pump_04,pump,ERROR,pump_04: Temperature reading 89.8°C exceeds normal range (40-60°C),Plant_B,Tina Scott
2025-05-02T01:12:51.441422,pump_03,pump,WARNING,"pump_03: Pressure drop detected, possible seal integrity compromise",Plant_B,Bobby Skinner
2025-05-02T01:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Routine maintenance completed successfully,Plant_C,Paul Hodges
2025-05-02T02:12:51.441422,turbine_01,turbine,WARNING,"turbine_01: Vibration levels elevated to 9.0Hz, potential bearing wear detected",Plant_A,Garrett Bryant
2025-05-02T02:12:51.441422,compressor_04,compressor,INFO,compressor_04: Performance metrics nominal,Plant_A,Mario Allison
2025-05-02T02:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Operating within normal parameters,Plant_A,Chelsea Guzman
2025-05-02T02:12:51.441422,motor_02,motor,INFO,motor_02: Operating within normal parameters,Plant_A,Susan Tucker
2025-05-02T02:12:51.441422,pump_04,pump,INFO,pump_04: Scheduled inspection - no issues found,Plant_C,Erik Miller
2025-05-02T03:12:51.441422,motor_02,motor,INFO,motor_02: Operating within normal parameters,Plant_B,Brian Clark
2025-05-02T03:12:51.441422,pump_01,pump,INFO,pump_01: Scheduled inspection - no issues found,Plant_C,Sarah Patterson
2025-05-02T03:12:51.441422,motor_01,motor,INFO,motor_01: Routine maintenance completed successfully,Plant_A,Carla Mejia
2025-05-02T03:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Operating within normal parameters,Plant_A,Jennifer Collins
2025-05-02T03:12:51.441422,pump_03,pump,INFO,pump_03: Routine maintenance completed successfully,Plant_C,Jeanette Cox
2025-05-02T04:12:51.441422,motor_04,motor,ERROR,motor_04: Bearing Failure detected during routine check,Plant_A,Marie West
2025-05-02T04:12:51.441422,compressor_01,compressor,WARNING,compressor_01: Cooling Issue detected during routine check,Plant_B,Sandra Bird
2025-05-02T04:12:51.441422,turbine_01,turbine,INFO,turbine_01: Performance metrics nominal,Plant_B,Angel Roberts
2025-05-02T04:12:51.441422,motor_01,motor,INFO,motor_01: Performance metrics nominal,Plant_A,Amanda Hicks
2025-05-02T04:12:51.441422,turbine_02,turbine,INFO,turbine_02: Routine maintenance completed successfully,Plant_A,David Dunn
2025-05-02T04:12:51.441422,pump_01,pump,WARNING,"pump_01: Vibration levels elevated to 11.1Hz, potential bearing wear detected",Plant_A,Destiny Smith
2025-05-02T05:12:51.441422,turbine_03,turbine,INFO,turbine_03: Operating within normal parameters,Plant_A,Daniel Smith
2025-05-02T05:12:51.441422,turbine_05,turbine,INFO,turbine_05: Routine maintenance completed successfully,Plant_A,Jean Adkins PhD
2025-05-02T05:12:51.441422,turbine_05,turbine,WARNING,turbine_05: Balance Problem detected during routine check,Plant_C,Alicia James
2025-05-02T05:12:51.441422,compressor_01,compressor,WARNING,compressor_01: Cooling Issue detected during routine check,Plant_C,Michael Rose
2025-05-02T05:12:51.441422,turbine_04,turbine,INFO,turbine_04: Scheduled inspection - no issues found,Plant_C,Shane Molina
2025-05-02T05:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Performance metrics nominal,Plant_B,Tami Williams
2025-05-02T05:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Scheduled inspection - no issues found,Plant_A,Taylor Murillo
2025-05-02T05:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Operating within normal parameters,Plant_A,Brianna Cruz
2025-05-02T05:12:51.441422,compressor_02,compressor,INFO,compressor_02: Routine maintenance completed successfully,Plant_A,Brett Grimes
2025-05-02T06:12:51.441422,turbine_01,turbine,INFO,turbine_01: Performance metrics nominal,Plant_A,Jason Mcgrath
2025-05-02T06:12:51.441422,compressor_05,compressor,INFO,compressor_05: Performance metrics nominal,Plant_A,Robert Fisher
2025-05-02T06:12:51.441422,motor_01,motor,INFO,motor_01: Performance metrics nominal,Plant_A,Bill Gonzalez
